Frame	Time	Elec	VdW	Nonbond
629	125.8	-525.292	-219.193	-744.485
630	126	-472.914	-209.602	-682.516
631	126.2	-534.451	-213.625	-748.076
632	126.4	-516.097	-193.761	-709.858
633	126.6	-510.039	-194.479	-704.518
634	126.8	-490.539	-198.314	-688.853
635	127	-479.745	-210.505	-690.25
636	127.2	-586.876	-209.845	-796.72
637	127.4	-554.288	-207.674	-761.962
638	127.6	-488.439	-224.841	-713.28
639	127.8	-567.378	-208.196	-775.573
640	128	-541.894	-201.056	-742.95
641	128.2	-600.767	-215.41	-816.176
642	128.4	-525.4	-216.583	-741.982
643	128.6	-619.901	-208.81	-828.711
644	128.8	-535.006	-198.346	-733.352
645	129	-536.755	-206.355	-743.111
646	129.2	-510.844	-195.66	-706.505
647	129.4	-486.16	-199.901	-686.061
648	129.6	-455.199	-204.335	-659.534
649	129.8	-486.967	-200.212	-687.178
650	130	-415.768	-199.608	-615.376
651	130.2	-335.762	-208.02	-543.782
652	130.4	-391.915	-180.927	-572.841
653	130.6	-365.365	-204.406	-569.771
654	130.8	-390.539	-182.659	-573.198
655	131	-382.443	-202.786	-585.23
656	131.2	-431.684	-201.527	-633.211
657	131.4	-404.849	-194.262	-599.11
658	131.6	-434.959	-203.302	-638.261
659	131.8	-414.354	-203.351	-617.705
660	132	-540.303	-193.859	-734.162
661	132.2	-465.687	-180.502	-646.189
662	132.4	-413.047	-203.734	-616.781
663	132.6	-401.965	-208.064	-610.029
664	132.8	-458.017	-200.62	-658.637
665	133	-488.545	-190.548	-679.093
666	133.2	-390.705	-191.805	-582.51
667	133.4	-417.12	-192.67	-609.789
668	133.6	-469.627	-217.892	-687.519
669	133.8	-486.819	-205.256	-692.075
670	134	-586.829	-202.684	-789.513
671	134.2	-493.731	-205.724	-699.455
